tanggal,varian,harga,sebaran_pasar,n_pasar,satuan,komoditas
2026-06-02,Bawang Merah,49333.0,6027.7,3,kg,Bawang
2026-06-02,Bawang Putih Honan,30333.0,2516.6,3,kg,Bawang
2026-06-02,Bawang Putih Kating,31556.0,1387.8,3,kg,Bawang
2026-06-02,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-02,Beras Medium,13486.0,676.2,3,kg,Beras
2026-06-02,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-02,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-02,Cabai Merah Besar,65000.0,8660.3,3,kg,Cabai
2026-06-02,Cabai Merah Keriting,56667.0,5773.5,3,kg,Cabai
2026-06-02,Cabai Rawit Hijau,50333.0,5033.2,3,kg,Cabai
2026-06-02,Cabai Rawit Merah,78333.0,2886.8,3,kg,Cabai
2026-06-02,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-02,Daging Ayam Ras,34000.0,1732.1,3,kg,Daging Ayam
2026-06-02,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-02,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-02,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-02,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-02,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-02,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-02,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-02,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-02,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-02,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-02,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-02,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-02,Kacang Panjang,9333.0,1154.7,3,kg,Kacang Panjang
2026-06-02,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-02,Kangkung,7500.0,1802.8,3,kg,Kangkung
2026-06-02,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-02,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-02,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-02,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-02,Ketimun Sedang,8000.0,2645.8,3,kg,Ketimun
2026-06-02,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-02,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-02,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-02,Minyakita,15567.0,115.5,3,lt,Minyak Sawit
2026-06-02,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-02,Sawi Hijau,12000.0,3464.1,3,kg,Sawi Hijau
2026-06-02,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-02,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-02,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-02,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-02,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-02,Telur Ayam Ras,26333.0,1154.7,3,kg,Telur Ayam
2026-06-02,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-02,Tepung Terigu,11833.0,288.7,3,kg,Tepung Terigu
2026-06-02,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-02,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-03,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-03,Bawang Merah,47667.0,6429.1,3,kg,Bawang
2026-06-03,Bawang Putih Honan,30333.0,2516.6,3,kg,Bawang
2026-06-03,Bawang Putih Kating,31556.0,1387.8,3,kg,Bawang
2026-06-03,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-03,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-03,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-03,Beras SPHP Bulog,12500.0,0.0,2,kg,Beras
2026-06-03,Cabai Merah Besar,66667.0,5773.5,3,kg,Cabai
2026-06-03,Cabai Merah Keriting,53333.0,5773.5,3,kg,Cabai
2026-06-03,Cabai Rawit Hijau,50333.0,5033.2,3,kg,Cabai
2026-06-03,Cabai Rawit Merah,70000.0,10000.0,3,kg,Cabai
2026-06-03,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-03,Daging Ayam Ras,34000.0,1732.1,3,kg,Daging Ayam
2026-06-03,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-03,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-03,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-03,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-03,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-03,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-03,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-03,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-03,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-03,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-03,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-03,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-03,Kacang Panjang,9333.0,1154.7,3,kg,Kacang Panjang
2026-06-03,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-03,Kangkung,7500.0,1802.8,3,kg,Kangkung
2026-06-03,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-03,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-03,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-03,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-03,Ketimun Sedang,8000.0,2645.8,3,kg,Ketimun
2026-06-03,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-03,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-03,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-03,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-03,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-03,Sawi Hijau,10000.0,0.0,3,kg,Sawi Hijau
2026-06-03,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-03,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-03,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-03,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-03,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-03,Telur Ayam Ras,26333.0,1154.7,3,kg,Telur Ayam
2026-06-03,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-03,Tepung Terigu,11833.0,288.7,3,kg,Tepung Terigu
2026-06-03,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-03,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-04,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-04,Bawang Merah,48667.0,6027.7,3,kg,Bawang
2026-06-04,Bawang Putih Honan,31000.0,1732.1,3,kg,Bawang
2026-06-04,Bawang Putih Kating,33222.0,1575.3,3,kg,Bawang
2026-06-04,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-04,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-04,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-04,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-04,Cabai Merah Besar,63333.0,11547.0,3,kg,Cabai
2026-06-04,Cabai Merah Keriting,51667.0,7637.6,3,kg,Cabai
2026-06-04,Cabai Rawit Hijau,48667.0,7767.5,3,kg,Cabai
2026-06-04,Cabai Rawit Merah,70000.0,10000.0,3,kg,Cabai
2026-06-04,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-04,Daging Ayam Ras,34000.0,1732.1,3,kg,Daging Ayam
2026-06-04,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-04,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-04,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-04,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-04,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-04,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-04,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-04,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-04,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-04,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-04,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-04,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-04,Kacang Panjang,9333.0,1154.7,3,kg,Kacang Panjang
2026-06-04,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-04,Kangkung,7500.0,1802.8,3,kg,Kangkung
2026-06-04,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-04,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-04,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-04,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-04,Ketimun Sedang,8000.0,2645.8,3,kg,Ketimun
2026-06-04,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-04,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-04,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-04,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-04,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-04,Sawi Hijau,10000.0,0.0,3,kg,Sawi Hijau
2026-06-04,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-04,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-04,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-04,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-04,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-04,Telur Ayam Ras,26333.0,1154.7,3,kg,Telur Ayam
2026-06-04,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-04,Tepung Terigu,12000.0,0.0,3,kg,Tepung Terigu
2026-06-04,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-04,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-05,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-05,Bawang Merah,49333.0,5131.6,3,kg,Bawang
2026-06-05,Bawang Putih Honan,31333.0,1527.5,3,kg,Bawang
2026-06-05,Bawang Putih Kating,34000.0,1732.1,3,kg,Bawang
2026-06-05,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-05,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-05,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-05,Beras SPHP Bulog,12500.0,0.0,2,kg,Beras
2026-06-05,Cabai Merah Besar,61667.0,10408.3,3,kg,Cabai
2026-06-05,Cabai Merah Keriting,51667.0,7637.6,3,kg,Cabai
2026-06-05,Cabai Rawit Hijau,48667.0,7767.5,3,kg,Cabai
2026-06-05,Cabai Rawit Merah,73333.0,5773.5,3,kg,Cabai
2026-06-05,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-05,Daging Ayam Ras,34000.0,1732.1,3,kg,Daging Ayam
2026-06-05,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-05,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-05,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-05,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-05,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-05,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-05,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-05,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-05,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-05,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-05,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-05,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-05,Kacang Panjang,9667.0,1527.5,3,kg,Kacang Panjang
2026-06-05,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-05,Kangkung,7667.0,2081.7,3,kg,Kangkung
2026-06-05,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-05,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-05,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-05,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-05,Ketimun Sedang,8000.0,2645.8,3,kg,Ketimun
2026-06-05,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-05,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-05,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-05,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-05,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-05,Sawi Hijau,10333.0,577.4,3,kg,Sawi Hijau
2026-06-05,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-05,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-05,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-05,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-05,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-05,Telur Ayam Ras,26000.0,1000.0,3,kg,Telur Ayam
2026-06-05,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-05,Tepung Terigu,12000.0,0.0,3,kg,Tepung Terigu
2026-06-05,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-05,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-08,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-08,Bawang Merah,51667.0,7637.6,3,kg,Bawang
2026-06-08,Bawang Putih Honan,34000.0,3605.6,3,kg,Bawang
2026-06-08,Bawang Putih Kating,38333.0,2886.8,3,kg,Bawang
2026-06-08,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-08,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-08,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-08,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-08,Cabai Merah Besar,58333.0,7637.6,3,kg,Cabai
2026-06-08,Cabai Merah Keriting,43333.0,2886.8,3,kg,Cabai
2026-06-08,Cabai Rawit Hijau,47000.0,6082.8,3,kg,Cabai
2026-06-08,Cabai Rawit Merah,66667.0,2886.8,3,kg,Cabai
2026-06-08,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-08,Daging Ayam Ras,31778.0,2036.7,3,kg,Daging Ayam
2026-06-08,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-08,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-08,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-08,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-08,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-08,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-08,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-08,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-08,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-08,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-08,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-08,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-08,Kacang Panjang,9667.0,1527.5,3,kg,Kacang Panjang
2026-06-08,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-08,Kangkung,7667.0,2081.7,3,kg,Kangkung
2026-06-08,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-08,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-08,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-08,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-08,Ketimun Sedang,8333.0,2081.7,3,kg,Ketimun
2026-06-08,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-08,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-08,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-08,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-08,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-08,Sawi Hijau,9000.0,2645.8,3,kg,Sawi Hijau
2026-06-08,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-08,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-08,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-08,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-08,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-08,Telur Ayam Ras,25889.0,838.9,3,kg,Telur Ayam
2026-06-08,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-08,Tepung Terigu,12000.0,0.0,3,kg,Tepung Terigu
2026-06-08,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-08,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-09,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-09,Bawang Merah,51667.0,7637.6,3,kg,Bawang
2026-06-09,Bawang Putih Honan,34000.0,3605.6,3,kg,Bawang
2026-06-09,Bawang Putih Kating,38333.0,2886.8,3,kg,Bawang
2026-06-09,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-09,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-09,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-09,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-09,Cabai Merah Besar,58333.0,7637.6,3,kg,Cabai
2026-06-09,Cabai Merah Keriting,43333.0,2886.8,3,kg,Cabai
2026-06-09,Cabai Rawit Hijau,47000.0,6082.8,3,kg,Cabai
2026-06-09,Cabai Rawit Merah,65000.0,0.0,3,kg,Cabai
2026-06-09,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-09,Daging Ayam Ras,31778.0,2036.7,3,kg,Daging Ayam
2026-06-09,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-09,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-09,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-09,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-09,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-09,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-09,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-09,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-09,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-09,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-09,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-09,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-09,Kacang Panjang,9667.0,1527.5,3,kg,Kacang Panjang
2026-06-09,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-09,Kangkung,7667.0,2081.7,3,kg,Kangkung
2026-06-09,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-09,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-09,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-09,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-09,Ketimun Sedang,8333.0,2081.7,3,kg,Ketimun
2026-06-09,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-09,Minyak Goreng Sawit Curah,20111.0,838.9,3,lt,Minyak Sawit
2026-06-09,Minyak Goreng Sawit Kemasan Premium,22000.0,2000.0,3,lt,Minyak Sawit
2026-06-09,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-09,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-09,Sawi Hijau,9000.0,2645.8,3,kg,Sawi Hijau
2026-06-09,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-09,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-09,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-09,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-09,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-09,Telur Ayam Ras,25889.0,838.9,3,kg,Telur Ayam
2026-06-09,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-09,Tepung Terigu,12000.0,0.0,3,kg,Tepung Terigu
2026-06-09,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-09,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-10,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-10,Bawang Merah,51667.0,7637.6,3,kg,Bawang
2026-06-10,Bawang Putih Honan,34000.0,3605.6,3,kg,Bawang
2026-06-10,Bawang Putih Kating,38333.0,2886.8,3,kg,Bawang
2026-06-10,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-10,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-10,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-10,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-10,Cabai Merah Besar,56667.0,10408.3,3,kg,Cabai
2026-06-10,Cabai Merah Keriting,40000.0,5000.0,3,kg,Cabai
2026-06-10,Cabai Rawit Hijau,47000.0,6082.8,3,kg,Cabai
2026-06-10,Cabai Rawit Merah,65000.0,0.0,3,kg,Cabai
2026-06-10,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-10,Daging Ayam Ras,31778.0,2036.7,3,kg,Daging Ayam
2026-06-10,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
2026-06-10,Daging Sapi Paha Depan,141667.0,2886.8,3,kg,Daging Ruminansia
2026-06-10,Daging Sapi Sandung Lamur,91111.0,10183.5,3,kg,Daging Ruminansia
2026-06-10,Daging Sapi Tetelan,75000.0,7071.1,2,kg,Daging Ruminansia
2026-06-10,Garam Halus,12333.0,577.4,3,kg,Garam
2026-06-10,Gula Pasir Curah,17333.0,288.7,3,kg,Gula
2026-06-10,Gula Pasir Kemasan,18000.0,866.0,3,kg,Gula
2026-06-10,Ikan Bandeng,38556.0,5315.9,3,kg,Ikan
2026-06-10,Ikan Teri,56667.0,17559.4,3,kg,Ikan
2026-06-10,Ikan Tongkol,39667.0,5686.2,3,kg,Ikan
2026-06-10,Jeruk Lokal,22667.0,4932.9,3,kg,Jeruk
2026-06-10,Kacang Hijau,26000.0,3000.0,3,kg,Kacang-Kacangan
2026-06-10,Kacang Panjang,9667.0,1527.5,3,kg,Kacang Panjang
2026-06-10,Kacang Tanah,35333.0,2516.6,3,kg,Kacang-Kacangan
2026-06-10,Kangkung,7667.0,2081.7,3,kg,Kangkung
2026-06-10,Kedelai Impor,11667.0,2081.7,3,kg,Kedelai
2026-06-10,Kedelai Lokal,13333.0,2309.4,3,kg,Kedelai
2026-06-10,Kentang Sedang,16667.0,577.4,3,kg,Kentang
2026-06-10,Ketela Pohon,6000.0,0.0,3,kg,Ketela Pohon
2026-06-10,Ketimun Sedang,8333.0,2081.7,3,kg,Ketimun
2026-06-10,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2026-06-10,Minyak Goreng Sawit Curah,19778.0,1071.5,3,lt,Minyak Sawit
2026-06-10,Minyak Goreng Sawit Kemasan Premium,21667.0,1527.5,3,lt,Minyak Sawit
2026-06-10,Minyakita,15633.0,115.5,3,lt,Minyak Sawit
2026-06-10,Pisang Lokal,20667.0,8144.5,3,kg,Pisang
2026-06-10,Sawi Hijau,9000.0,2645.8,3,kg,Sawi Hijau
2026-06-10,Susu Bubuk,43000.0,,1,400gr,Susu
2026-06-10,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2026-06-10,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2026-06-10,Tahu Putih,10667.0,1527.5,3,kg,Kedelai
2026-06-10,Telur Ayam Kampung,52000.0,7211.1,3,kg,Telur Ayam
2026-06-10,Telur Ayam Ras,25889.0,838.9,3,kg,Telur Ayam
2026-06-10,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2026-06-10,Tepung Terigu,12000.0,0.0,3,kg,Tepung Terigu
2026-06-10,Tomat,15000.0,3000.0,3,kg,Tomat
2026-06-10,Udang Basah,79000.0,3605.6,3,kg,Udang
2026-06-11,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2026-06-11,Bawang Merah,50000.0,8660.3,3,kg,Bawang
2026-06-11,Bawang Putih Honan,34000.0,3605.6,3,kg,Bawang
2026-06-11,Bawang Putih Kating,38333.0,2886.8,3,kg,Bawang
2026-06-11,Beras Khusus,19000.0,1414.2,2,kg,Beras
2026-06-11,Beras Medium,13483.0,671.4,3,kg,Beras
2026-06-11,Beras Premium,14825.0,106.1,2,kg,Beras
2026-06-11,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2026-06-11,Cabai Merah Besar,55000.0,13228.8,3,kg,Cabai
2026-06-11,Cabai Merah Keriting,40000.0,5000.0,3,kg,Cabai
2026-06-11,Cabai Rawit Hijau,48667.0,3214.6,3,kg,Cabai
2026-06-11,Cabai Rawit Merah,63333.0,2886.8,3,kg,Cabai
2026-06-11,Daging Ayam Kampung,110000.0,13228.8,3,ekor,Daging Ayam
2026-06-11,Daging Ayam Ras,31444.0,1503.1,3,kg,Daging Ayam
2026-06-11,Daging Sapi Paha Belakang,145000.0,0.0,3,kg,Daging Ruminansia
